squad,players_used,possession,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,games_gk,games_starts_gk,minutes_gk,goals_against_gk,goals_against_per90_gk,shots_on_target_against,saves,save_pct,wins_gk,draws_gk,losses_gk,clean_sheets,clean_sheets_pct,pens_att_gk,pens_allowed,pens_saved,pens_missed_gk,minutes_90s_gk,free_kick_goals_against_gk,corner_kick_goals_against_gk,own_goals_against_gk,psxg_gk,psnpxg_per_shot_on_target_against,psxg_net_gk,psxg_net_per90_gk,passes_completed_launched_gk,passes_launched_gk,passes_pct_launched_gk,passes_gk,passes_throws_gk,pct_passes_launched_gk,passes_length_avg_gk,goal_kicks,pct_goal_kicks_launched,goal_kick_length_avg,crosses_gk,crosses_stopped_gk,crosses_stopped_pct_gk,def_actions_outside_pen_area_gk,def_actions_outside_pen_area_per90_gk,avg_distance_def_actions_gk,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_og_for,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Arsenal,28.0,58.0,38.0,418.0,3420.0,69.0,52.0,4.0,5.0,73.0,2.0,1.82,1.37,3.18,1.71,3.08,57.2,53.2,44.1,1.5,1.16,2.67,1.4,2.56,38.0,38.0,3420.0,51.0,1.34,175.0,132.0,0.749,21.0,7.0,10.0,8.0,21.1,7.0,7.0,0.0,0.0,38.0,1.0,5.0,2.0,54.6,0.29,5.6,0.15,153.0,520.0,29.4,1079.0,213.0,33.1,35.4,265.0,61.5,50.7,318.0,25.0,7.9,22.0,0.58,15.2,464.0,158.0,11.0,34.1,12.21,4.16,0.14,0.41,0.12,11.8,11.8,18309.0,22238.0,82.3,350027.0,109920.0,257.0,711.0,36.1,13840.0,15608.0,88.7,4212.0,5919.0,71.2,7.9,357.0,1277.0,434.0,71.0,1839.0,20351.0,1887.0,519.0,81.0,3500.0,534.0,615.0,208.0,17.0,26.0,3.0,16232.0,2659.0,3347.0,6584.0,13397.0,860.0,808.0,287.0,79.0,340.0,396.0,568.0,758.0,19.95,609.0,46.0,47.0,31.0,22.0,121.0,3.18,95.0,6.0,5.0,5.0,7.0,3.0,600.0,393.0,302.0,227.0,71.0,200.0,580.0,34.5,380.0,6149.0,1641.0,26.7,1999.0,2852.0,1298.0,538.0,124.0,2.0,414.0,399.0,858.0,9.0,26528.0,2664.0,8528.0,12815.0,6859.0,1109.0,24712.0,366.0,579.0,63.2,385.0,22.0,18955.0,104368.0,56667.0,21172.0,18309.0,86.5,482.0,445.0,1.0,414.0,460.0,93.0,4.0,6.0,2.0,3404.0,418.0,483.0,46.4
Bournemouth,28.0,46.8,38.0,418.0,3420.0,55.0,43.0,7.0,9.0,60.0,1.0,1.45,1.13,2.58,1.26,2.39,53.3,46.4,36.5,1.4,0.96,2.36,1.22,2.18,38.0,38.0,3420.0,70.0,1.84,166.0,103.0,0.608,13.0,6.0,19.0,10.0,26.3,5.0,5.0,0.0,0.0,38.0,2.0,8.0,3.0,56.2,0.32,-10.8,-0.28,211.0,541.0,39.0,740.0,193.0,44.7,39.8,300.0,70.0,54.6,360.0,24.0,6.7,18.0,0.47,13.9,434.0,152.0,14.0,35.0,11.42,4.0,0.11,0.32,0.11,1.7,1.6,13459.0,17433.0,77.2,264694.0,98646.0,157.0,553.0,28.4,10050.0,11858.0,84.8,3252.0,5022.0,64.8,6.5,318.0,1017.0,358.0,78.0,1656.0,15517.0,1916.0,502.0,29.0,2691.0,411.0,619.0,188.0,10.0,15.0,4.0,11503.0,2311.0,3619.0,5090.0,9977.0,908.0,817.0,280.0,53.0,393.0,347.0,500.0,659.0,17.34,484.0,63.0,40.0,28.0,43.0,95.0,2.5,64.0,7.0,7.0,6.0,10.0,1.0,492.0,303.0,271.0,170.0,51.0,139.0,457.0,30.4,318.0,6740.0,1545.0,22.9,2551.0,2948.0,1241.0,595.0,152.0,4.0,443.0,383.0,1065.0,6.0,21928.0,2539.0,8028.0,9574.0,5665.0,959.0,20074.0,322.0,546.0,59.0,352.0,17.0,14012.0,79887.0,42981.0,16105.0,13459.0,83.6,501.0,451.0,0.0,342.0,441.0,58.0,8.0,5.0,3.0,3567.0,524.0,527.0,49.9
Brighton,21.0,42.6,38.0,418.0,3420.0,35.0,24.0,5.0,6.0,61.0,4.0,0.92,0.63,1.55,0.79,1.42,34.4,29.9,23.3,0.91,0.61,1.52,0.79,1.4,38.0,38.0,3420.0,60.0,1.58,155.0,105.0,0.677,9.0,9.0,20.0,7.0,18.4,10.0,10.0,0.0,0.0,38.0,1.0,6.0,0.0,57.7,0.32,-2.3,-0.06,353.0,859.0,41.1,765.0,109.0,68.0,49.1,360.0,94.2,64.8,354.0,19.0,5.4,7.0,0.18,12.7,369.0,99.0,11.0,26.8,9.71,2.61,0.08,0.3,0.08,0.6,0.1,11577.0,15706.0,73.7,245953.0,91441.0,199.0,561.0,35.5,8144.0,9813.0,83.0,3234.0,5332.0,60.7,0.7,282.0,893.0,221.0,80.0,1300.0,13909.0,1797.0,325.0,19.0,2517.0,682.0,642.0,154.0,21.0,21.0,1.0,9094.0,2238.0,4374.0,3678.0,9460.0,1013.0,860.0,201.0,87.0,403.0,294.0,422.0,582.0,15.32,397.0,77.0,34.0,34.0,40.0,54.0,1.42,29.0,9.0,2.0,7.0,7.0,0.0,685.0,432.0,384.0,224.0,77.0,193.0,594.0,32.5,401.0,6874.0,1568.0,22.8,2735.0,2959.0,1180.0,653.0,192.0,3.0,461.0,470.0,1065.0,6.0,20144.0,2564.0,7662.0,8773.0,4840.0,667.0,18379.0,304.0,511.0,59.5,346.0,13.0,12102.0,68466.0,35133.0,14400.0,11577.0,80.4,497.0,388.0,1.0,468.0,308.0,92.0,4.0,9.0,0.0,3500.0,583.0,551.0,51.4
Burnley,23.0,41.2,38.0,418.0,3420.0,43.0,32.0,2.0,2.0,75.0,1.0,1.13,0.84,1.97,1.08,1.92,41.9,40.4,27.3,1.1,0.72,1.82,1.06,1.78,38.0,38.0,3420.0,68.0,1.79,199.0,137.0,0.668,11.0,7.0,20.0,8.0,21.1,3.0,2.0,1.0,0.0,38.0,2.0,10.0,4.0,59.6,0.29,-4.4,-0.12,354.0,959.0,36.9,827.0,88.0,78.1,55.8,339.0,92.3,69.0,429.0,22.0,5.1,26.0,0.68,14.6,360.0,114.0,15.0,31.7,9.47,3.0,0.11,0.36,0.12,1.1,0.6,10145.0,14648.0,69.3,214793.0,88798.0,143.0,486.0,29.4,7226.0,8931.0,80.9,2776.0,5231.0,53.1,4.7,251.0,891.0,255.0,86.0,1335.0,12801.0,1847.0,385.0,29.0,2720.0,480.0,697.0,138.0,34.0,5.0,5.0,7406.0,2200.0,5042.0,4370.0,7419.0,1207.0,879.0,171.0,102.0,450.0,198.0,417.0,521.0,13.71,346.0,79.0,17.0,39.0,38.0,66.0,1.74,42.0,10.0,1.0,9.0,2.0,2.0,590.0,342.0,302.0,232.0,56.0,210.0,579.0,36.3,369.0,6288.0,1478.0,23.5,2152.0,2751.0,1385.0,744.0,241.0,12.0,503.0,344.0,1149.0,15.0,19071.0,2583.0,6307.0,8925.0,4806.0,722.0,17257.0,231.0,401.0,57.6,251.0,5.0,10637.0,59774.0,29331.0,13162.0,10145.0,77.1,477.0,343.0,0.0,365.0,358.0,108.0,1.0,3.0,4.0,3728.0,706.0,749.0,48.5
Cardiff City,25.0,35.6,38.0,418.0,3420.0,33.0,20.0,3.0,4.0,66.0,1.0,0.87,0.53,1.39,0.79,1.32,39.8,36.7,23.1,1.05,0.61,1.65,0.97,1.57,38.0,38.0,3420.0,69.0,1.82,201.0,135.0,0.677,10.0,4.0,24.0,10.0,26.3,7.0,4.0,3.0,0.0,38.0,1.0,12.0,0.0,69.0,0.32,0.0,0.0,333.0,1103.0,30.2,869.0,49.0,90.4,61.6,319.0,99.4,70.6,299.0,22.0,7.4,38.0,1.0,16.2,409.0,113.0,13.0,27.6,10.76,2.97,0.07,0.27,0.09,-6.8,-6.7,7243.0,11745.0,61.7,154712.0,71766.0,116.0,469.0,24.7,5110.0,6810.0,75.0,2017.0,4466.0,45.2,-3.1,267.0,757.0,191.0,59.0,1245.0,9943.0,1802.0,421.0,24.0,2243.0,341.0,570.0,167.0,24.0,17.0,4.0,5420.0,1764.0,4561.0,2700.0,6370.0,1057.0,788.0,113.0,71.0,434.0,250.0,378.0,566.0,14.89,376.0,77.0,35.0,40.0,37.0,52.0,1.37,35.0,4.0,3.0,7.0,2.0,1.0,666.0,402.0,361.0,237.0,68.0,195.0,612.0,31.9,417.0,7121.0,1769.0,24.8,2640.0,3270.0,1211.0,707.0,154.0,5.0,553.0,517.0,917.0,10.0,16127.0,2300.0,5352.0,6807.0,4689.0,759.0,14351.0,305.0,501.0,60.9,334.0,14.0,8260.0,49069.0,25485.0,10335.0,7243.0,70.1,420.0,408.0,0.0,380.0,394.0,80.0,2.0,6.0,0.0,3796.0,743.0,737.0,50.2
Chelsea,24.0,62.8,38.0,418.0,3420.0,61.0,52.0,5.0,5.0,49.0,0.0,1.61,1.37,2.97,1.47,2.84,58.5,54.7,45.7,1.54,1.2,2.74,1.44,2.64,38.0,38.0,3420.0,39.0,1.03,120.0,81.0,0.683,21.0,9.0,8.0,16.0,42.1,2.0,1.0,1.0,0.0,38.0,0.0,6.0,0.0,38.0,0.3,-1.0,-0.03,189.0,339.0,55.8,935.0,173.0,22.8,29.1,264.0,47.7,41.9,268.0,23.0,8.6,23.0,0.61,15.8,597.0,189.0,30.0,31.7,15.71,4.97,0.09,0.3,0.09,2.5,1.3,22803.0,26497.0,86.1,412143.0,126634.0,328.0,728.0,45.1,18106.0,19966.0,90.7,4369.0,5803.0,75.3,6.3,471.0,1767.0,468.0,81.0,2150.0,24759.0,1738.0,443.0,60.0,4157.0,653.0,695.0,214.0,25.0,30.0,8.0,20332.0,2696.0,3469.0,4990.0,19475.0,776.0,740.0,281.0,76.0,332.0,432.0,517.0,1005.0,26.45,801.0,57.0,55.0,39.0,52.0,114.0,3.0,81.0,7.0,10.0,7.0,8.0,1.0,620.0,411.0,293.0,236.0,91.0,171.0,509.0,33.6,338.0,6254.0,1795.0,28.7,1950.0,2667.0,1637.0,499.0,83.0,5.0,416.0,352.0,589.0,5.0,30655.0,2275.0,8246.0,15083.0,9489.0,1189.0,28975.0,435.0,659.0,66.0,462.0,16.0,23213.0,121777.0,71143.0,25586.0,22803.0,89.1,448.0,527.0,0.0,341.0,426.0,83.0,5.0,2.0,0.0,3609.0,376.0,352.0,51.6
Crystal Palace,26.0,45.0,38.0,418.0,3420.0,48.0,33.0,10.0,11.0,58.0,2.0,1.26,0.87,2.13,1.0,1.87,50.1,42.2,31.5,1.32,0.83,2.15,1.11,1.94,38.0,38.0,3420.0,53.0,1.39,156.0,107.0,0.686,14.0,7.0,17.0,12.0,31.6,5.0,4.0,1.0,0.0,38.0,1.0,8.0,1.0,46.6,0.28,-5.4,-0.14,261.0,790.0,33.0,779.0,144.0,62.6,48.7,337.0,89.6,66.1,396.0,27.0,6.8,17.0,0.45,13.7,489.0,137.0,16.0,28.0,12.87,3.61,0.08,0.28,0.09,-2.1,-4.2,12729.0,16683.0,76.3,238091.0,93739.0,217.0,612.0,35.5,9878.0,11575.0,85.3,2634.0,4496.0,58.6,1.5,355.0,1002.0,292.0,67.0,1528.0,14827.0,1856.0,425.0,45.0,2750.0,409.0,582.0,203.0,16.0,19.0,8.0,10917.0,2046.0,3720.0,5325.0,9184.0,708.0,801.0,240.0,67.0,335.0,378.0,480.0,766.0,20.16,542.0,68.0,63.0,46.0,44.0,87.0,2.29,51.0,6.0,6.0,8.0,13.0,3.0,758.0,457.0,415.0,264.0,79.0,242.0,629.0,38.5,387.0,7161.0,1735.0,24.2,3073.0,2935.0,1153.0,732.0,173.0,1.0,559.0,462.0,1042.0,15.0,21675.0,2398.0,7396.0,9875.0,5788.0,1044.0,19841.0,491.0,756.0,64.9,520.0,19.0,14055.0,84017.0,46439.0,15428.0,12729.0,82.5,465.0,541.0,1.0,390.0,394.0,82.0,9.0,5.0,1.0,3578.0,528.0,569.0,48.1
Everton,23.0,51.5,38.0,418.0,3420.0,53.0,34.0,2.0,5.0,56.0,4.0,1.39,0.89,2.29,1.34,2.24,46.5,42.6,30.2,1.22,0.79,2.02,1.12,1.91,38.0,38.0,3420.0,46.0,1.21,128.0,86.0,0.656,15.0,9.0,14.0,14.0,36.8,5.0,2.0,3.0,0.0,38.0,2.0,11.0,2.0,48.3,0.35,4.3,0.11,281.0,764.0,36.8,968.0,150.0,58.4,48.3,282.0,70.6,60.5,282.0,25.0,8.9,35.0,0.92,16.0,494.0,159.0,20.0,32.2,13.0,4.18,0.1,0.32,0.09,6.5,8.4,13878.0,18260.0,76.0,278144.0,101941.0,169.0,581.0,29.1,10234.0,12107.0,84.5,3475.0,5572.0,62.4,3.8,341.0,1198.0,310.0,91.0,1733.0,16279.0,1981.0,480.0,36.0,3614.0,579.0,817.0,217.0,14.0,36.0,8.0,11622.0,2330.0,4308.0,4711.0,10804.0,1064.0,918.0,228.0,68.0,472.0,389.0,507.0,724.0,19.05,486.0,83.0,52.0,51.0,51.0,81.0,2.13,55.0,4.0,10.0,9.0,2.0,1.0,711.0,453.0,359.0,270.0,82.0,183.0,517.0,35.4,334.0,6597.0,1899.0,28.8,2277.0,2906.0,1414.0,595.0,104.0,1.0,491.0,455.0,912.0,11.0,23004.0,2288.0,7228.0,10852.0,6316.0,938.0,21065.0,339.0,600.0,56.5,379.0,18.0,14825.0,85032.0,43834.0,17031.0,13878.0,81.5,572.0,499.0,1.0,436.0,422.0,71.0,4.0,4.0,2.0,3955.0,688.0,662.0,51.0
Fulham,28.0,48.6,38.0,418.0,3420.0,33.0,24.0,2.0,3.0,70.0,2.0,0.87,0.63,1.5,0.82,1.45,39.7,37.4,28.8,1.04,0.76,1.8,0.98,1.74,38.0,38.0,3420.0,81.0,2.13,222.0,147.0,0.658,7.0,5.0,26.0,5.0,13.2,7.0,5.0,1.0,1.0,38.0,1.0,9.0,2.0,75.8,0.32,-3.2,-0.09,332.0,788.0,42.1,833.0,131.0,59.7,44.8,345.0,84.3,60.1,397.0,31.0,7.8,17.0,0.45,13.5,438.0,138.0,10.0,31.5,11.53,3.63,0.07,0.22,0.09,-6.7,-6.4,15145.0,19240.0,78.7,291406.0,105290.0,168.0,505.0,33.3,11743.0,13450.0,87.3,3234.0,5285.0,61.2,-4.8,335.0,1096.0,248.0,63.0,1543.0,17462.0,1778.0,399.0,22.0,3213.0,440.0,621.0,160.0,19.0,13.0,7.0,12911.0,1984.0,4345.0,5995.0,10812.0,986.0,755.0,243.0,85.0,398.0,306.0,425.0,704.0,18.53,540.0,58.0,48.0,37.0,20.0,61.0,1.61,42.0,3.0,7.0,5.0,3.0,1.0,605.0,400.0,334.0,220.0,51.0,189.0,524.0,36.1,335.0,6366.0,1641.0,25.8,2452.0,2700.0,1214.0,644.0,160.0,3.0,484.0,426.0,985.0,8.0,23822.0,2733.0,7984.0,11730.0,5399.0,692.0,22098.0,391.0,625.0,62.6,424.0,27.0,15638.0,80735.0,42307.0,18090.0,15145.0,83.7,472.0,502.0,2.0,428.0,343.0,91.0,2.0,6.0,2.0,3667.0,541.0,523.0,50.8
Huddersfield,31.0,47.0,38.0,418.0,3420.0,20.0,13.0,1.0,1.0,56.0,4.0,0.53,0.34,0.87,0.5,0.84,28.9,28.1,19.8,0.76,0.52,1.28,0.74,1.26,38.0,38.0,3420.0,76.0,2.0,177.0,108.0,0.61,3.0,7.0,28.0,5.0,13.2,8.0,7.0,1.0,0.0,38.0,3.0,8.0,1.0,63.0,0.33,-12.0,-0.32,371.0,883.0,42.0,1064.0,106.0,62.9,46.9,264.0,81.1,61.0,282.0,32.0,11.3,23.0,0.61,14.2,400.0,118.0,15.0,29.5,10.53,3.11,0.05,0.16,0.07,-8.9,-9.1,13000.0,17533.0,74.1,259930.0,97688.0,176.0,618.0,28.5,9543.0,11409.0,83.6,3281.0,5506.0,59.6,-6.8,279.0,1014.0,238.0,94.0,1484.0,15641.0,1892.0,429.0,24.0,3183.0,432.0,776.0,162.0,21.0,18.0,6.0,10562.0,2272.0,4699.0,4559.0,10227.0,1054.0,924.0,168.0,56.0,417.0,339.0,524.0,569.0,14.97,415.0,66.0,24.0,30.0,32.0,34.0,0.89,23.0,5.0,0.0,2.0,2.0,2.0,745.0,434.0,359.0,299.0,87.0,230.0,709.0,32.4,479.0,7217.0,1897.0,26.3,2649.0,3201.0,1367.0,667.0,135.0,4.0,532.0,521.0,759.0,6.0,21964.0,2177.0,7018.0,10351.0,5818.0,684.0,20118.0,284.0,524.0,54.2,310.0,14.0,13564.0,73902.0,36182.0,16204.0,13000.0,80.2,424.0,434.0,1.0,427.0,381.0,64.0,1.0,8.0,1.0,3871.0,624.0,613.0,50.4
Leicester City,25.0,51.1,38.0,418.0,3420.0,48.0,34.0,5.0,7.0,60.0,5.0,1.26,0.89,2.16,1.13,2.03,49.3,44.1,33.9,1.3,0.89,2.19,1.16,2.05,38.0,38.0,3420.0,48.0,1.26,139.0,96.0,0.691,15.0,7.0,16.0,10.0,26.3,5.0,5.0,0.0,0.0,38.0,0.0,7.0,0.0,46.4,0.3,-1.6,-0.04,329.0,692.0,47.5,903.0,108.0,51.3,41.9,305.0,75.1,57.4,338.0,34.0,10.1,16.0,0.42,14.2,508.0,174.0,18.0,34.3,13.37,4.58,0.08,0.25,0.09,-1.3,-1.1,14734.0,19028.0,77.4,291099.0,99436.0,191.0,611.0,31.3,10955.0,12891.0,85.0,3588.0,5526.0,64.9,0.1,363.0,1173.0,275.0,69.0,1662.0,17142.0,1886.0,445.0,46.0,3284.0,651.0,786.0,206.0,12.0,22.0,11.0,12183.0,2553.0,4292.0,4108.0,12347.0,1082.0,844.0,183.0,65.0,436.0,383.0,523.0,757.0,19.92,544.0,75.0,52.0,43.0,42.0,82.0,2.16,56.0,2.0,8.0,6.0,9.0,1.0,714.0,445.0,384.0,255.0,75.0,160.0,540.0,29.6,380.0,6784.0,1889.0,27.8,2475.0,2986.0,1323.0,644.0,108.0,0.0,536.0,428.0,931.0,7.0,23571.0,2376.0,7495.0,11300.0,6328.0,877.0,21754.0,381.0,596.0,63.9,417.0,26.0,15756.0,91191.0,50143.0,17706.0,14734.0,83.2,481.0,448.0,3.0,359.0,381.0,72.0,6.0,5.0,0.0,3733.0,598.0,472.0,55.9
Liverpool,23.0,61.7,38.0,418.0,3420.0,86.0,55.0,7.0,7.0,39.0,2.0,2.26,1.45,3.71,2.08,3.53,73.4,68.1,47.6,1.93,1.25,3.19,1.79,3.05,38.0,38.0,3420.0,22.0,0.58,96.0,74.0,0.771,30.0,7.0,1.0,21.0,55.3,1.0,0.0,0.0,1.0,38.0,0.0,5.0,0.0,26.9,0.28,4.9,0.13,196.0,394.0,49.7,1054.0,197.0,27.0,32.4,208.0,52.4,46.3,278.0,22.0,7.9,37.0,0.97,16.6,568.0,210.0,20.0,37.0,14.95,5.53,0.14,0.38,0.12,12.6,10.9,21090.0,25254.0,83.5,417026.0,130704.0,196.0,596.0,32.9,15715.0,17597.0,89.3,5179.0,7061.0,73.3,7.4,417.0,1731.0,528.0,88.0,2279.0,23407.0,1847.0,441.0,88.0,3738.0,767.0,721.0,247.0,26.0,20.0,5.0,18169.0,2611.0,4474.0,6294.0,16465.0,972.0,892.0,284.0,72.0,387.0,356.0,551.0,893.0,23.5,667.0,69.0,70.0,46.0,38.0,143.0,3.76,99.0,9.0,11.0,10.0,11.0,3.0,603.0,388.0,262.0,246.0,95.0,174.0,564.0,30.9,390.0,6195.0,1812.0,29.2,1756.0,2743.0,1696.0,509.0,92.0,2.0,417.0,323.0,699.0,14.0,29489.0,2056.0,7736.0,15346.0,8207.0,1297.0,27687.0,395.0,640.0,61.7,437.0,33.0,21611.0,105121.0,57522.0,24214.0,21090.0,87.1,544.0,480.0,2.0,321.0,349.0,82.0,7.0,1.0,0.0,3898.0,462.0,431.0,51.7
Manchester City,21.0,67.8,38.0,418.0,3420.0,91.0,71.0,3.0,4.0,44.0,1.0,2.39,1.87,4.26,2.32,4.18,82.0,79.0,61.5,2.16,1.62,3.78,2.08,3.7,38.0,38.0,3420.0,23.0,0.61,76.0,57.0,0.75,32.0,2.0,4.0,20.0,52.6,4.0,4.0,0.0,0.0,38.0,1.0,5.0,0.0,26.9,0.32,3.9,0.1,137.0,277.0,49.5,901.0,172.0,21.5,29.7,170.0,48.8,49.4,177.0,17.0,9.6,27.0,0.71,17.1,680.0,247.0,20.0,36.3,17.89,6.5,0.13,0.36,0.12,9.0,9.0,24603.0,28124.0,87.5,460695.0,127587.0,240.0,614.0,39.1,19165.0,20858.0,91.9,5198.0,6652.0,78.1,9.5,507.0,2097.0,593.0,63.0,2310.0,26548.0,1576.0,326.0,119.0,4224.0,666.0,789.0,294.0,30.0,30.0,12.0,22234.0,2711.0,3179.0,11583.0,14472.0,816.0,725.0,256.0,84.0,334.0,366.0,490.0,1078.0,28.37,833.0,68.0,76.0,57.0,41.0,161.0,4.24,128.0,6.0,10.0,5.0,9.0,3.0,513.0,352.0,215.0,222.0,76.0,167.0,465.0,35.9,298.0,5487.0,1589.0,29.0,1362.0,2474.0,1651.0,440.0,78.0,2.0,362.0,361.0,653.0,6.0,32061.0,2019.0,6900.0,16636.0,10728.0,1670.0,30517.0,423.0,710.0,59.6,465.0,30.0,24823.0,137034.0,79550.0,27101.0,24603.0,90.8,430.0,456.0,0.0,333.0,302.0,102.0,4.0,4.0,0.0,3515.0,402.0,363.0,52.5
