squad,players_used,possession,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,games_gk,games_starts_gk,minutes_gk,goals_against_gk,goals_against_per90_gk,shots_on_target_against,saves,save_pct,wins_gk,draws_gk,losses_gk,clean_sheets,clean_sheets_pct,pens_att_gk,pens_allowed,pens_saved,pens_missed_gk,minutes_90s_gk,free_kick_goals_against_gk,corner_kick_goals_against_gk,own_goals_against_gk,psxg_gk,psnpxg_per_shot_on_target_against,psxg_net_gk,psxg_net_per90_gk,passes_completed_launched_gk,passes_launched_gk,passes_pct_launched_gk,passes_gk,passes_throws_gk,pct_passes_launched_gk,passes_length_avg_gk,goal_kicks,pct_goal_kicks_launched,goal_kick_length_avg,crosses_gk,crosses_stopped_gk,crosses_stopped_pct_gk,def_actions_outside_pen_area_gk,def_actions_outside_pen_area_per90_gk,avg_distance_def_actions_gk,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_og_for,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Montpellier,25.0,48.1,38.0,418.0,3420.0,50.0,28.0,3.0,3.0,60.0,4.0,1.32,0.74,2.05,1.24,1.97,45.3,43.0,31.9,1.19,0.84,2.03,1.13,1.97,38.0,38.0,3420.0,42.0,1.11,137.0,101.0,0.715,15.0,14.0,9.0,12.0,31.6,5.0,3.0,1.0,1.0,38.0,1.0,7.0,3.0,41.2,0.28,2.2,0.06,344.0,769.0,44.7,1020.0,170.0,56.6,44.3,278.0,69.1,52.4,312.0,22.0,7.1,26.0,0.68,15.4,499.0,168.0,26.0,33.7,13.13,4.42,0.09,0.28,0.09,4.7,4.0,13580.0,17663.0,76.9,279951.0,105472.0,179.0,545.0,32.8,9762.0,11487.0,85.0,3639.0,5631.0,64.6,-3.9,371.0,1092.0,269.0,97.0,1728.0,15734.0,1929.0,511.0,21.0,3082.0,661.0,751.0,169.0,25.0,25.0,4.0,10707.0,2466.0,4490.0,4739.0,10288.0,931.0,891.0,337.0,50.0,365.0,258.0,485.0,787.0,20.71,581.0,79.0,44.0,28.0,53.0,69.0,1.82,44.0,6.0,2.0,9.0,6.0,2.0,751.0,424.0,367.0,291.0,93.0,275.0,784.0,35.1,509.0,6593.0,1690.0,25.6,2254.0,3193.0,1146.0,605.0,117.0,3.0,488.0,479.0,858.0,9.0,22156.0,2164.0,7135.0,10801.0,5574.0,741.0,20272.0,415.0,661.0,62.8,451.0,14.0,14072.0,80058.0,42624.0,16302.0,13580.0,83.3,481.0,443.0,1.0,547.0,485.0,59.0,2.0,4.0,2.0,3588.0,559.0,562.0,49.9
Nantes,33.0,49.9,38.0,418.0,3420.0,47.0,28.0,6.0,8.0,72.0,6.0,1.24,0.74,1.97,1.08,1.82,47.8,41.7,27.5,1.26,0.72,1.98,1.1,1.82,38.0,38.0,3420.0,48.0,1.26,126.0,83.0,0.651,13.0,9.0,16.0,8.0,21.1,8.0,4.0,4.0,0.0,38.0,2.0,10.0,1.0,44.2,0.3,-2.8,-0.07,253.0,614.0,41.2,845.0,159.0,45.2,39.5,307.0,75.6,56.3,302.0,20.0,6.6,30.0,0.79,16.7,521.0,143.0,23.0,27.4,13.71,3.76,0.08,0.29,0.08,-0.8,-0.7,13301.0,17605.0,75.6,261991.0,103216.0,192.0,588.0,32.7,9937.0,11840.0,83.9,3172.0,5177.0,61.3,0.5,372.0,1123.0,279.0,97.0,1771.0,15626.0,1979.0,506.0,37.0,3204.0,518.0,730.0,182.0,20.0,11.0,4.0,10887.0,2688.0,4030.0,5222.0,9807.0,1024.0,899.0,253.0,68.0,393.0,337.0,473.0,812.0,21.37,562.0,100.0,37.0,47.0,66.0,71.0,1.87,49.0,3.0,4.0,8.0,7.0,0.0,768.0,481.0,379.0,293.0,96.0,241.0,749.0,32.2,508.0,6768.0,1907.0,28.2,2328.0,3227.0,1213.0,564.0,117.0,2.0,447.0,414.0,894.0,6.0,22183.0,2139.0,6908.0,10424.0,6187.0,811.0,20236.0,372.0,586.0,63.5,404.0,23.0,13403.0,74655.0,41178.0,16271.0,13301.0,81.7,530.0,433.0,3.0,503.0,504.0,76.0,7.0,7.0,0.0,3772.0,497.0,478.0,51.0
Nice,30.0,54.8,38.0,418.0,3420.0,27.0,18.0,5.0,9.0,72.0,5.0,0.71,0.47,1.18,0.58,1.05,44.2,37.4,28.9,1.16,0.76,1.92,0.99,1.74,38.0,38.0,3420.0,35.0,0.92,153.0,122.0,0.791,15.0,11.0,12.0,16.0,42.1,6.0,3.0,3.0,0.0,38.0,0.0,5.0,1.0,44.3,0.27,10.3,0.27,171.0,403.0,42.4,893.0,216.0,25.6,30.4,313.0,55.6,45.1,395.0,20.0,5.1,16.0,0.42,13.2,447.0,127.0,30.0,28.4,11.76,3.34,0.05,0.17,0.09,-17.2,-15.4,17888.0,21069.0,84.9,342827.0,108024.0,191.0,512.0,37.3,13803.0,15211.0,90.7,3894.0,5346.0,72.8,-10.9,332.0,1067.0,172.0,58.0,1383.0,19286.0,1783.0,560.0,31.0,3262.0,576.0,493.0,170.0,17.0,18.0,9.0,16187.0,2030.0,2852.0,7215.0,12182.0,532.0,669.0,259.0,37.0,341.0,313.0,405.0,738.0,19.42,491.0,74.0,75.0,39.0,57.0,49.0,1.29,33.0,2.0,2.0,3.0,7.0,2.0,642.0,385.0,336.0,241.0,65.0,226.0,679.0,33.3,453.0,6017.0,1591.0,26.4,2135.0,2715.0,1167.0,591.0,123.0,5.0,468.0,464.0,802.0,9.0,25614.0,2603.0,9176.0,13101.0,5039.0,730.0,23905.0,609.0,993.0,61.3,663.0,30.0,18450.0,100623.0,60118.0,20207.0,17888.0,88.5,553.0,480.0,1.0,428.0,527.0,41.0,7.0,5.0,1.0,3115.0,354.0,347.0,50.5
Nîmes,23.0,45.6,38.0,418.0,3420.0,55.0,37.0,4.0,6.0,69.0,5.0,1.45,0.97,2.42,1.34,2.32,47.9,43.3,32.5,1.26,0.86,2.12,1.14,2.0,38.0,38.0,3420.0,58.0,1.53,177.0,122.0,0.695,15.0,8.0,15.0,10.0,26.3,5.0,4.0,1.0,0.0,38.0,0.0,4.0,0.0,60.5,0.32,2.5,0.07,248.0,716.0,34.6,823.0,162.0,57.2,44.9,290.0,84.5,60.5,289.0,21.0,7.3,20.0,0.53,14.7,519.0,175.0,25.0,33.7,13.66,4.61,0.1,0.29,0.08,7.1,7.7,11435.0,15518.0,73.7,228644.0,88474.0,164.0,517.0,31.7,8469.0,10163.0,83.3,2802.0,4838.0,57.9,4.5,374.0,962.0,229.0,67.0,1499.0,13416.0,2102.0,535.0,30.0,2692.0,514.0,737.0,202.0,17.0,29.0,16.0,9073.0,2451.0,3994.0,3968.0,9061.0,878.0,981.0,220.0,38.0,414.0,262.0,440.0,779.0,20.5,522.0,93.0,72.0,42.0,48.0,88.0,2.32,48.0,11.0,10.0,8.0,9.0,2.0,735.0,462.0,398.0,258.0,79.0,264.0,798.0,33.1,534.0,6440.0,1703.0,26.4,2180.0,3080.0,1180.0,615.0,120.0,2.0,495.0,449.0,892.0,10.0,20223.0,1937.0,6813.0,9183.0,5573.0,757.0,18165.0,447.0,738.0,60.6,485.0,13.0,12435.0,76727.0,44798.0,14116.0,11435.0,81.0,558.0,457.0,2.0,494.0,499.0,47.0,3.0,4.0,0.0,3606.0,511.0,613.0,45.5
Paris S-G,30.0,63.4,38.0,418.0,3420.0,103.0,72.0,10.0,12.0,64.0,4.0,2.71,1.89,4.61,2.45,4.34,91.1,82.1,63.9,2.4,1.68,4.08,2.16,3.84,38.0,38.0,3420.0,35.0,0.92,124.0,98.0,0.758,29.0,4.0,5.0,17.0,44.7,6.0,5.0,1.0,0.0,38.0,1.0,3.0,4.0,37.1,0.26,6.1,0.16,113.0,201.0,56.2,673.0,170.0,18.4,26.3,237.0,32.5,35.2,275.0,10.0,3.6,26.0,0.68,14.2,558.0,200.0,29.0,35.8,14.68,5.26,0.17,0.47,0.16,11.9,10.9,21972.0,25097.0,87.5,390714.0,125835.0,262.0,614.0,42.7,17716.0,19337.0,91.6,3994.0,5146.0,77.6,8.1,421.0,1847.0,496.0,63.0,2169.0,23483.0,1614.0,451.0,180.0,4053.0,460.0,592.0,234.0,34.0,14.0,3.0,20258.0,2525.0,2314.0,7889.0,15619.0,541.0,621.0,243.0,86.0,300.0,367.0,430.0,923.0,24.29,688.0,67.0,74.0,42.0,49.0,170.0,4.47,122.0,6.0,14.0,14.0,11.0,3.0,668.0,421.0,286.0,285.0,97.0,251.0,740.0,33.9,489.0,6356.0,1821.0,28.7,1802.0,2962.0,1592.0,516.0,104.0,2.0,412.0,335.0,553.0,13.0,29132.0,2001.0,7287.0,15788.0,8116.0,1276.0,27591.0,571.0,888.0,64.3,618.0,26.0,21812.0,118350.0,68484.0,24425.0,21972.0,90.0,432.0,467.0,0.0,481.0,446.0,97.0,10.0,5.0,3.0,3170.0,317.0,257.0,55.2
Reims,27.0,43.5,38.0,418.0,3420.0,39.0,27.0,2.0,2.0,67.0,2.0,1.03,0.71,1.74,0.97,1.68,40.8,39.3,28.5,1.07,0.75,1.82,1.03,1.78,38.0,38.0,3420.0,42.0,1.11,147.0,114.0,0.762,13.0,16.0,9.0,14.0,36.8,7.0,7.0,0.0,0.0,38.0,1.0,3.0,2.0,44.6,0.27,4.6,0.12,300.0,714.0,42.0,843.0,123.0,57.2,46.1,287.0,80.8,58.5,420.0,33.0,7.9,15.0,0.39,13.3,412.0,136.0,15.0,33.0,10.84,3.58,0.09,0.27,0.1,-1.8,-2.3,11618.0,15559.0,74.7,242203.0,91481.0,121.0,471.0,25.7,8296.0,9995.0,83.0,3201.0,5093.0,62.9,-1.5,291.0,855.0,230.0,64.0,1447.0,13697.0,1862.0,487.0,30.0,2470.0,501.0,639.0,164.0,17.0,18.0,11.0,9576.0,2402.0,3581.0,5765.0,7556.0,801.0,844.0,190.0,73.0,383.0,269.0,445.0,607.0,15.97,423.0,62.0,56.0,35.0,31.0,59.0,1.55,41.0,3.0,9.0,2.0,4.0,0.0,759.0,453.0,437.0,243.0,79.0,251.0,772.0,32.5,521.0,7066.0,1773.0,25.1,2548.0,3131.0,1387.0,586.0,118.0,2.0,468.0,492.0,966.0,8.0,20086.0,2286.0,7747.0,9172.0,4522.0,699.0,18290.0,432.0,673.0,64.2,465.0,19.0,12712.0,78715.0,43670.0,14356.0,11618.0,80.9,488.0,421.0,0.0,535.0,472.0,83.0,2.0,7.0,2.0,3430.0,472.0,538.0,46.7
Rennes,28.0,50.6,38.0,418.0,3420.0,53.0,34.0,7.0,10.0,68.0,3.0,1.39,0.89,2.29,1.21,2.11,52.3,44.8,31.4,1.38,0.83,2.2,1.18,2.0,38.0,38.0,3420.0,52.0,1.37,152.0,105.0,0.684,13.0,13.0,12.0,11.0,28.9,5.0,4.0,1.0,0.0,38.0,0.0,10.0,1.0,43.8,0.27,-7.2,-0.19,238.0,547.0,43.5,750.0,152.0,46.3,40.2,277.0,72.2,54.8,365.0,16.0,4.4,30.0,0.79,16.1,472.0,148.0,46.0,31.4,12.42,3.89,0.1,0.31,0.1,0.7,1.2,14207.0,17791.0,79.9,285171.0,96509.0,198.0,568.0,34.9,10340.0,11825.0,87.4,3669.0,5398.0,68.0,2.6,326.0,1045.0,281.0,79.0,1629.0,15901.0,1890.0,481.0,37.0,3052.0,595.0,652.0,190.0,32.0,10.0,6.0,12177.0,2255.0,3359.0,4093.0,11571.0,706.0,855.0,225.0,59.0,392.0,286.0,464.0,744.0,19.58,511.0,59.0,64.0,35.0,74.0,86.0,2.26,51.0,8.0,9.0,8.0,9.0,1.0,641.0,378.0,294.0,262.0,85.0,232.0,704.0,33.0,472.0,6289.0,1687.0,26.8,2168.0,2932.0,1189.0,547.0,122.0,5.0,425.0,377.0,811.0,5.0,22210.0,1996.0,6917.0,11285.0,5553.0,797.0,20340.0,481.0,786.0,61.2,511.0,11.0,15225.0,90637.0,52468.0,16728.0,14207.0,84.9,515.0,488.0,2.0,498.0,490.0,60.0,9.0,4.0,1.0,3340.0,467.0,429.0,52.1
Saint-Étienne,29.0,52.6,38.0,418.0,3420.0,56.0,40.0,5.0,5.0,63.0,7.0,1.47,1.05,2.53,1.34,2.39,56.0,52.2,35.6,1.47,0.94,2.41,1.37,2.31,38.0,38.0,3420.0,41.0,1.08,152.0,119.0,0.776,19.0,9.0,10.0,13.0,34.2,9.0,7.0,1.0,1.0,38.0,0.0,7.0,1.0,46.8,0.27,6.8,0.18,202.0,635.0,31.8,895.0,161.0,48.7,39.9,314.0,63.4,48.1,304.0,21.0,6.9,15.0,0.39,13.5,499.0,162.0,18.0,32.5,13.13,4.26,0.1,0.31,0.11,0.0,-1.2,15174.0,19136.0,79.3,300912.0,102926.0,200.0,579.0,34.5,11211.0,12847.0,87.3,3763.0,5710.0,65.9,4.4,353.0,1055.0,285.0,91.0,1605.0,17171.0,1965.0,504.0,40.0,3147.0,560.0,773.0,218.0,26.0,32.0,10.0,12980.0,2623.0,3533.0,4900.0,12061.0,751.0,850.0,233.0,61.0,368.0,274.0,485.0,733.0,19.29,511.0,75.0,49.0,54.0,41.0,91.0,2.39,55.0,12.0,3.0,9.0,9.0,3.0,669.0,427.0,317.0,267.0,85.0,210.0,709.0,29.6,499.0,5978.0,1586.0,26.5,2004.0,2790.0,1184.0,517.0,95.0,2.0,422.0,432.0,826.0,12.0,23434.0,2201.0,7904.0,11549.0,5429.0,858.0,21515.0,382.0,620.0,61.6,407.0,13.0,15841.0,86771.0,48127.0,17916.0,15174.0,84.7,455.0,434.0,4.0,462.0,457.0,63.0,4.0,9.0,1.0,3471.0,458.0,466.0,49.6
Strasbourg,26.0,50.2,38.0,418.0,3420.0,57.0,43.0,5.0,7.0,70.0,4.0,1.5,1.13,2.63,1.37,2.5,42.3,36.9,27.6,1.11,0.73,1.84,0.97,1.7,38.0,38.0,3420.0,48.0,1.26,152.0,112.0,0.73,11.0,16.0,11.0,9.0,23.7,9.0,7.0,2.0,0.0,38.0,3.0,4.0,1.0,43.8,0.24,-3.2,-0.08,276.0,705.0,39.1,820.0,186.0,52.0,43.7,339.0,82.3,61.7,356.0,28.0,7.9,21.0,0.55,14.1,398.0,145.0,11.0,36.4,10.47,3.82,0.13,0.36,0.1,14.7,15.1,14802.0,18663.0,79.3,309286.0,104043.0,210.0,582.0,36.1,10438.0,12067.0,86.5,4154.0,6014.0,69.1,15.4,312.0,1110.0,269.0,91.0,1624.0,16763.0,1900.0,441.0,26.0,3306.0,845.0,720.0,156.0,15.0,15.0,8.0,12246.0,2588.0,3829.0,5541.0,10815.0,718.0,883.0,313.0,41.0,396.0,249.0,509.0,632.0,16.63,462.0,69.0,44.0,26.0,30.0,92.0,2.42,66.0,7.0,6.0,6.0,6.0,1.0,647.0,384.0,317.0,247.0,83.0,214.0,626.0,34.2,412.0,6269.0,1570.0,25.0,2262.0,2917.0,1090.0,536.0,129.0,4.0,407.0,425.0,796.0,10.0,22864.0,2275.0,7741.0,11326.0,5394.0,642.0,21013.0,372.0,623.0,59.7,405.0,13.0,15627.0,88778.0,49417.0,17490.0,14802.0,84.6,520.0,424.0,1.0,520.0,415.0,44.0,5.0,7.0,1.0,3329.0,470.0,469.0,50.1
Toulouse,29.0,48.0,38.0,418.0,3420.0,35.0,16.0,7.0,11.0,75.0,5.0,0.92,0.42,1.34,0.74,1.16,43.7,35.5,25.7,1.15,0.68,1.83,0.93,1.61,38.0,38.0,3416.0,58.0,1.53,175.0,123.0,0.697,8.0,14.0,16.0,9.0,23.7,6.0,5.0,1.0,0.0,38.0,3.0,6.0,0.0,50.5,0.26,-6.5,-0.17,285.0,721.0,39.5,952.0,171.0,49.9,41.8,363.0,67.8,53.0,405.0,31.0,7.7,27.0,0.71,14.1,421.0,118.0,17.0,28.0,11.08,3.11,0.07,0.24,0.09,-8.7,-7.5,12939.0,16950.0,76.3,250177.0,96797.0,254.0,618.0,41.1,9604.0,11356.0,84.6,3081.0,4976.0,61.9,-9.7,297.0,978.0,231.0,65.0,1595.0,15026.0,1924.0,510.0,23.0,2938.0,432.0,640.0,158.0,24.0,23.0,5.0,10668.0,2420.0,3862.0,4863.0,9764.0,819.0,804.0,258.0,63.0,392.0,327.0,408.0,626.0,16.47,410.0,77.0,52.0,40.0,47.0,53.0,1.39,27.0,6.0,5.0,8.0,7.0,0.0,705.0,459.0,394.0,227.0,84.0,239.0,655.0,36.5,416.0,6537.0,1739.0,26.6,2478.0,2789.0,1270.0,633.0,142.0,3.0,491.0,383.0,919.0,9.0,21526.0,2461.0,7195.0,10448.0,5294.0,773.0,19670.0,462.0,737.0,62.7,505.0,16.0,13979.0,82078.0,46640.0,15809.0,12939.0,81.8,525.0,515.0,2.0,563.0,477.0,69.0,8.0,5.0,1.0,3603.0,507.0,473.0,51.7
