squad,players_used,possession,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,games_gk,games_starts_gk,minutes_gk,goals_against_gk,goals_against_per90_gk,shots_on_target_against,saves,save_pct,wins_gk,draws_gk,losses_gk,clean_sheets,clean_sheets_pct,pens_att_gk,pens_allowed,pens_saved,pens_missed_gk,minutes_90s_gk,free_kick_goals_against_gk,corner_kick_goals_against_gk,own_goals_against_gk,psxg_gk,psnpxg_per_shot_on_target_against,psxg_net_gk,psxg_net_per90_gk,passes_completed_launched_gk,passes_launched_gk,passes_pct_launched_gk,passes_gk,passes_throws_gk,pct_passes_launched_gk,passes_length_avg_gk,goal_kicks,pct_goal_kicks_launched,goal_kick_length_avg,crosses_gk,crosses_stopped_gk,crosses_stopped_pct_gk,def_actions_outside_pen_area_gk,def_actions_outside_pen_area_per90_gk,avg_distance_def_actions_gk,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_og_for,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Lazio,30.0,50.9,38.0,418.0,3420.0,54.0,35.0,6.0,6.0,89.0,4.0,1.42,0.92,2.34,1.26,2.18,56.4,51.9,38.9,1.48,1.02,2.51,1.37,2.39,38.0,38.0,3420.0,46.0,1.21,147.0,107.0,0.721,17.0,8.0,13.0,10.0,26.3,7.0,5.0,2.0,0.0,38.0,2.0,6.0,1.0,44.4,0.27,-0.6,-0.02,231.0,551.0,41.9,915.0,176.0,44.8,38.4,265.0,53.2,45.4,355.0,22.0,6.2,21.0,0.55,15.0,612.0,189.0,22.0,30.9,16.11,4.97,0.08,0.25,0.09,-2.4,-3.9,15879.0,19761.0,80.4,301275.0,105137.0,269.0,667.0,40.3,12070.0,13807.0,87.4,3540.0,5287.0,67.0,-3.9,465.0,1305.0,415.0,90.0,1924.0,18052.0,1709.0,423.0,40.0,3332.0,548.0,747.0,226.0,22.0,29.0,10.0,13624.0,2329.0,3808.0,4828.0,12717.0,856.0,714.0,282.0,88.0,314.0,362.0,417.0,973.0,25.61,758.0,75.0,52.0,51.0,35.0,86.0,2.26,60.0,5.0,6.0,9.0,4.0,2.0,671.0,434.0,308.0,273.0,90.0,238.0,693.0,34.3,455.0,5778.0,1619.0,28.0,1899.0,2642.0,1237.0,615.0,154.0,0.0,461.0,431.0,734.0,10.0,24008.0,2250.0,7089.0,11424.0,7168.0,1103.0,22343.0,386.0,694.0,55.6,430.0,18.0,16380.0,100487.0,57987.0,18599.0,15879.0,85.4,385.0,379.0,1.0,509.0,402.0,99.0,3.0,6.0,1.0,3570.0,501.0,436.0,53.5
Milan,23.0,54.0,38.0,418.0,3420.0,52.0,35.0,3.0,4.0,80.0,5.0,1.37,0.92,2.29,1.29,2.21,48.3,45.3,35.1,1.27,0.92,2.19,1.19,2.11,38.0,38.0,3420.0,37.0,0.97,133.0,102.0,0.752,19.0,11.0,8.0,12.0,31.6,5.0,4.0,1.0,0.0,38.0,1.0,5.0,1.0,39.4,0.27,4.4,0.12,219.0,424.0,51.7,960.0,213.0,28.8,30.7,316.0,46.8,40.1,400.0,35.0,8.8,16.0,0.42,13.8,580.0,190.0,20.0,32.8,15.26,5.0,0.08,0.26,0.08,3.7,3.7,17532.0,20973.0,83.6,341010.0,110685.0,185.0,541.0,34.2,13363.0,14795.0,90.3,3984.0,5637.0,70.7,-0.1,445.0,1318.0,383.0,103.0,1813.0,19076.0,1897.0,522.0,70.0,3225.0,649.0,762.0,230.0,40.0,14.0,4.0,15199.0,2297.0,3477.0,7140.0,11943.0,581.0,757.0,289.0,54.0,294.0,344.0,424.0,958.0,25.21,749.0,60.0,70.0,37.0,38.0,88.0,2.32,63.0,3.0,6.0,7.0,5.0,4.0,684.0,453.0,359.0,238.0,87.0,252.0,708.0,35.6,456.0,6489.0,1714.0,26.4,2201.0,2873.0,1415.0,585.0,124.0,2.0,461.0,381.0,842.0,14.0,25373.0,2621.0,8289.0,12355.0,6454.0,931.0,23567.0,425.0,690.0,61.6,462.0,27.0,18104.0,101030.0,55654.0,20070.0,17532.0,87.4,452.0,421.0,2.0,458.0,484.0,64.0,2.0,5.0,1.0,3090.0,389.0,404.0,49.1
Napoli,26.0,59.1,38.0,418.0,3420.0,73.0,54.0,3.0,4.0,72.0,5.0,1.92,1.42,3.34,1.84,3.26,68.3,65.6,54.0,1.8,1.42,3.22,1.73,3.15,38.0,38.0,3417.0,36.0,0.95,135.0,103.0,0.763,24.0,7.0,7.0,14.0,36.8,4.0,4.0,0.0,0.0,38.0,1.0,4.0,0.0,36.1,0.24,0.1,0.0,130.0,384.0,33.9,774.0,149.0,32.0,33.0,271.0,50.2,43.6,316.0,26.0,8.2,11.0,0.29,13.6,702.0,234.0,22.0,33.3,18.47,6.16,0.1,0.3,0.1,4.7,4.4,21121.0,24768.0,85.3,395686.0,119057.0,255.0,625.0,40.8,16333.0,17975.0,90.9,4533.0,6168.0,73.5,0.0,554.0,1773.0,442.0,91.0,2077.0,22988.0,1780.0,465.0,84.0,3376.0,755.0,779.0,255.0,35.0,26.0,7.0,17957.0,3044.0,3767.0,7546.0,15360.0,654.0,720.0,252.0,72.0,321.0,351.0,479.0,1145.0,30.13,951.0,54.0,58.0,52.0,29.0,123.0,3.24,90.0,5.0,10.0,13.0,4.0,1.0,657.0,446.0,280.0,266.0,111.0,253.0,690.0,36.7,437.0,6255.0,1634.0,26.1,1639.0,2807.0,1809.0,522.0,114.0,3.0,408.0,359.0,554.0,4.0,28652.0,2114.0,7296.0,14815.0,8430.0,1068.0,26920.0,418.0,707.0,59.1,457.0,25.0,21516.0,113047.0,65287.0,23865.0,21121.0,88.5,380.0,351.0,3.0,415.0,423.0,89.0,0.0,4.0,0.0,3278.0,334.0,365.0,47.8
Parma,31.0,37.7,38.0,418.0,3420.0,40.0,22.0,4.0,5.0,82.0,3.0,1.05,0.58,1.63,0.95,1.53,38.5,34.7,22.4,1.01,0.59,1.6,0.91,1.5,38.0,38.0,3420.0,62.0,1.63,200.0,151.0,0.73,10.0,11.0,17.0,10.0,26.3,8.0,8.0,0.0,0.0,38.0,1.0,9.0,4.0,55.0,0.24,-2.0,-0.05,351.0,800.0,43.9,774.0,135.0,54.4,44.5,466.0,81.3,55.7,582.0,39.0,6.7,10.0,0.26,11.1,353.0,107.0,18.0,30.3,9.29,2.82,0.1,0.34,0.1,1.5,1.3,9996.0,13626.0,73.4,211889.0,84907.0,137.0,494.0,27.7,6987.0,8369.0,83.5,2872.0,4763.0,60.3,-0.4,235.0,775.0,178.0,44.0,1227.0,11751.0,1875.0,450.0,26.0,2389.0,426.0,520.0,144.0,23.0,18.0,4.0,7828.0,2098.0,3700.0,4867.0,6753.0,707.0,716.0,216.0,83.0,327.0,268.0,415.0,504.0,13.26,329.0,55.0,54.0,32.0,33.0,58.0,1.53,26.0,5.0,11.0,7.0,8.0,1.0,581.0,366.0,334.0,196.0,51.0,195.0,626.0,31.2,431.0,6728.0,1538.0,22.9,2930.0,2687.0,1111.0,686.0,189.0,4.0,497.0,411.0,1132.0,9.0,18145.0,2944.0,7395.0,8039.0,3864.0,585.0,16290.0,364.0,656.0,55.5,396.0,26.0,10805.0,67533.0,36587.0,12572.0,9996.0,79.5,411.0,402.0,2.0,505.0,440.0,94.0,5.0,8.0,4.0,2944.0,457.0,511.0,47.2
Roma,26.0,51.4,38.0,418.0,3420.0,66.0,41.0,6.0,6.0,88.0,2.0,1.74,1.08,2.82,1.58,2.66,64.2,59.6,43.3,1.69,1.14,2.83,1.57,2.71,38.0,38.0,3420.0,49.0,1.29,160.0,115.0,0.719,18.0,12.0,8.0,10.0,26.3,7.0,4.0,1.0,2.0,38.0,0.0,9.0,1.0,48.4,0.28,1.4,0.04,247.0,548.0,45.1,870.0,195.0,40.8,37.1,300.0,64.3,50.8,368.0,18.0,4.9,16.0,0.42,12.8,624.0,212.0,11.0,34.0,16.42,5.58,0.1,0.28,0.1,1.8,0.4,15367.0,19067.0,80.6,304684.0,112087.0,173.0,540.0,32.0,11405.0,12981.0,87.9,3789.0,5546.0,68.3,-2.3,467.0,1251.0,384.0,119.0,1983.0,17191.0,1876.0,493.0,49.0,3239.0,574.0,860.0,224.0,23.0,35.0,3.0,12635.0,2764.0,3668.0,5319.0,11467.0,801.0,775.0,283.0,42.0,347.0,318.0,432.0,964.0,25.37,692.0,103.0,69.0,57.0,43.0,102.0,2.68,71.0,5.0,11.0,5.0,10.0,0.0,543.0,351.0,239.0,221.0,83.0,220.0,646.0,34.1,426.0,5885.0,1482.0,25.2,1857.0,2701.0,1327.0,571.0,168.0,0.0,403.0,416.0,839.0,10.0,23350.0,2391.0,7026.0,11302.0,6521.0,1087.0,21527.0,470.0,786.0,59.8,499.0,21.0,15866.0,91772.0,49635.0,18068.0,15367.0,85.1,441.0,378.0,2.0,466.0,397.0,51.0,5.0,7.0,1.0,3382.0,591.0,417.0,58.6
Sampdoria,24.0,55.1,38.0,418.0,3420.0,60.0,41.0,10.0,12.0,89.0,3.0,1.58,1.08,2.66,1.32,2.39,49.6,40.6,31.8,1.31,0.84,2.14,1.07,1.91,38.0,38.0,3420.0,52.0,1.37,144.0,100.0,0.688,15.0,8.0,15.0,13.0,34.2,8.0,7.0,1.0,0.0,38.0,2.0,6.0,1.0,51.5,0.32,1.5,0.04,157.0,458.0,34.3,912.0,194.0,32.7,32.1,310.0,51.6,42.1,402.0,34.0,8.5,25.0,0.66,14.9,479.0,168.0,18.0,35.1,12.61,4.42,0.1,0.3,0.09,10.4,9.4,17188.0,21150.0,81.3,311279.0,105050.0,278.0,721.0,38.6,13637.0,15414.0,88.5,3273.0,5015.0,65.3,9.2,329.0,1266.0,359.0,91.0,1828.0,19273.0,1877.0,616.0,43.0,3162.0,556.0,640.0,167.0,31.0,13.0,5.0,15031.0,2708.0,3411.0,6606.0,12434.0,806.0,695.0,316.0,66.0,321.0,422.0,515.0,703.0,18.5,551.0,47.0,32.0,32.0,41.0,99.0,2.61,75.0,3.0,7.0,6.0,8.0,0.0,668.0,411.0,310.0,258.0,100.0,245.0,648.0,37.8,403.0,6143.0,1572.0,25.6,1706.0,2757.0,1680.0,620.0,128.0,0.0,492.0,370.0,770.0,11.0,25381.0,2672.0,7652.0,12710.0,6590.0,834.0,23577.0,380.0,614.0,61.9,400.0,24.0,17606.0,88035.0,49190.0,20108.0,17188.0,85.5,404.0,467.0,3.0,497.0,514.0,74.0,7.0,7.0,1.0,3578.0,379.0,401.0,48.6
Sassuolo,29.0,53.8,38.0,418.0,3420.0,50.0,33.0,5.0,5.0,87.0,8.0,1.32,0.87,2.18,1.18,2.05,46.4,42.6,31.0,1.22,0.81,2.04,1.12,1.94,38.0,38.0,3415.0,61.0,1.61,156.0,102.0,0.635,9.0,16.0,13.0,12.0,31.6,8.0,4.0,3.0,1.0,37.9,0.0,13.0,2.0,52.1,0.31,-5.9,-0.15,244.0,569.0,42.9,934.0,170.0,43.4,36.8,311.0,52.7,41.6,382.0,24.0,6.3,18.0,0.47,13.8,507.0,150.0,20.0,29.6,13.34,3.95,0.09,0.3,0.09,3.6,2.4,16500.0,20036.0,82.4,311173.0,101495.0,228.0,616.0,37.0,12700.0,14224.0,89.3,3572.0,5196.0,68.7,2.0,357.0,1171.0,278.0,67.0,1585.0,18102.0,1934.0,617.0,34.0,2812.0,493.0,669.0,186.0,19.0,31.0,11.0,14320.0,2375.0,3341.0,7050.0,11159.0,556.0,723.0,255.0,65.0,333.0,318.0,480.0,768.0,20.21,592.0,51.0,45.0,40.0,37.0,87.0,2.29,54.0,6.0,5.0,12.0,7.0,3.0,577.0,378.0,310.0,198.0,69.0,184.0,527.0,34.9,343.0,5512.0,1437.0,26.1,1939.0,2312.0,1261.0,522.0,121.0,6.0,401.0,390.0,808.0,12.0,24278.0,2463.0,7982.0,11994.0,5911.0,778.0,22405.0,460.0,755.0,60.9,494.0,32.0,17150.0,97762.0,55300.0,18999.0,16500.0,86.8,470.0,411.0,3.0,535.0,534.0,76.0,4.0,7.0,2.0,3196.0,378.0,422.0,47.3
SPAL,28.0,50.5,38.0,418.0,3420.0,44.0,30.0,7.0,8.0,112.0,3.0,1.16,0.79,1.95,0.97,1.76,41.4,35.4,23.4,1.09,0.62,1.71,0.93,1.55,38.0,38.0,3417.0,56.0,1.47,174.0,122.0,0.707,11.0,9.0,18.0,10.0,26.3,5.0,5.0,0.0,0.0,38.0,0.0,11.0,0.0,52.3,0.28,-3.7,-0.1,255.0,637.0,40.0,1022.0,178.0,43.4,38.7,330.0,58.5,46.7,325.0,19.0,5.8,15.0,0.4,13.5,457.0,128.0,14.0,28.0,12.03,3.37,0.08,0.29,0.08,2.6,1.6,14319.0,17861.0,80.2,268760.0,96183.0,171.0,548.0,31.2,11129.0,12545.0,88.7,3019.0,4768.0,63.3,6.6,334.0,926.0,255.0,119.0,1395.0,15894.0,1967.0,643.0,16.0,2999.0,436.0,869.0,194.0,24.0,21.0,5.0,11966.0,2322.0,3573.0,5051.0,10766.0,732.0,705.0,258.0,32.0,347.0,266.0,456.0,695.0,18.29,517.0,74.0,31.0,27.0,46.0,74.0,1.95,47.0,11.0,2.0,5.0,9.0,0.0,613.0,389.0,335.0,212.0,66.0,244.0,619.0,39.4,375.0,5607.0,1381.0,24.6,2135.0,2418.0,1054.0,607.0,157.0,2.0,450.0,396.0,859.0,10.0,22155.0,2657.0,7880.0,10440.0,5490.0,723.0,20254.0,351.0,570.0,61.6,375.0,15.0,14766.0,94097.0,53344.0,16544.0,14319.0,86.6,471.0,427.0,1.0,512.0,561.0,41.0,7.0,5.0,0.0,3019.0,469.0,461.0,50.4
Torino,25.0,51.1,38.0,418.0,3420.0,50.0,31.0,5.0,6.0,88.0,4.0,1.32,0.82,2.13,1.18,2.0,49.4,44.9,33.7,1.3,0.89,2.19,1.18,2.07,38.0,38.0,3420.0,38.0,1.0,144.0,110.0,0.757,16.0,15.0,7.0,15.0,39.5,5.0,3.0,2.0,0.0,38.0,0.0,5.0,0.0,45.6,0.3,8.6,0.23,337.0,749.0,45.0,887.0,130.0,54.9,42.7,319.0,82.1,54.4,345.0,30.0,8.7,24.0,0.63,15.0,519.0,173.0,23.0,33.3,13.66,4.55,0.09,0.26,0.09,0.6,0.1,12929.0,17023.0,76.0,264002.0,94180.0,268.0,665.0,40.3,9241.0,10923.0,84.6,3420.0,5435.0,62.9,-2.7,374.0,942.0,328.0,123.0,1569.0,15055.0,1968.0,607.0,20.0,2588.0,625.0,753.0,174.0,17.0,17.0,1.0,10149.0,2364.0,4510.0,4104.0,10306.0,991.0,791.0,231.0,66.0,406.0,234.0,458.0,791.0,20.82,564.0,77.0,54.0,46.0,48.0,70.0,1.84,45.0,7.0,5.0,5.0,6.0,2.0,683.0,469.0,308.0,283.0,92.0,206.0,589.0,35.0,383.0,5915.0,1733.0,29.3,1914.0,2744.0,1257.0,689.0,130.0,2.0,559.0,446.0,850.0,6.0,21765.0,2205.0,6804.0,10381.0,6018.0,906.0,19863.0,437.0,723.0,60.4,456.0,20.0,13838.0,87044.0,47994.0,15611.0,12929.0,82.8,472.0,496.0,1.0,623.0,577.0,77.0,4.0,5.0,0.0,3719.0,686.0,620.0,52.5
Udinese,32.0,42.5,38.0,418.0,3420.0,38.0,30.0,3.0,8.0,90.0,4.0,1.0,0.79,1.79,0.92,1.71,41.5,35.2,27.2,1.09,0.72,1.81,0.93,1.64,38.0,38.0,3420.0,54.0,1.42,169.0,125.0,0.734,11.0,10.0,17.0,9.0,23.7,9.0,9.0,0.0,0.0,38.0,0.0,7.0,1.0,53.8,0.29,1.8,0.05,322.0,751.0,42.9,729.0,131.0,57.9,42.8,405.0,81.2,55.3,443.0,31.0,7.0,17.0,0.45,12.6,461.0,118.0,12.0,25.6,12.13,3.11,0.08,0.3,0.08,-3.5,-0.2,11202.0,14780.0,75.8,227608.0,83549.0,168.0,515.0,32.6,8181.0,9625.0,85.0,2853.0,4640.0,61.5,2.8,337.0,770.0,237.0,76.0,1315.0,12913.0,1867.0,496.0,24.0,2428.0,519.0,588.0,162.0,14.0,34.0,3.0,9080.0,2131.0,3569.0,3748.0,9005.0,664.0,714.0,226.0,49.0,316.0,242.0,409.0,708.0,18.63,523.0,58.0,57.0,31.0,38.0,68.0,1.79,44.0,7.0,3.0,6.0,7.0,1.0,691.0,427.0,378.0,243.0,70.0,267.0,681.0,39.2,414.0,6205.0,1460.0,23.5,2345.0,2828.0,1032.0,675.0,165.0,3.0,510.0,391.0,1000.0,7.0,19338.0,2388.0,6863.0,9244.0,4491.0,683.0,17535.0,393.0,629.0,62.5,415.0,9.0,12100.0,76175.0,42737.0,13648.0,11248.0,82.4,444.0,435.0,2.0,515.0,478.0,69.0,7.0,9.0,1.0,3012.0,529.0,529.0,50.0
